"GEOID","NAME","year","category","estimate","moe"
"47037016700","Census Tract 167, Davidson County, Tennessee",2015,"Adjacent",1398,87
"47037016800","Census Tract 168, Davidson County, Tennessee",2015,"Adjacent",1213,132
"47037016900","Census Tract 169, Davidson County, Tennessee",2015,"Adjacent",1088,140
"47037017000","Census Tract 170, Davidson County, Tennessee",2015,"Adjacent",1125,132
"47037017100","Census Tract 171, Davidson County, Tennessee",2015,"Adjacent",1136,67
"47037017200","Census Tract 172, Davidson County, Tennessee",2015,"Adjacent",918,119
"47037017300","Census Tract 173, Davidson County, Tennessee",2015,"Adjacent",789,52
"47037019200","Census Tract 192, Davidson County, Tennessee",2015,"Adjacent",784,57
"47037019300","Census Tract 193, Davidson County, Tennessee",2015,"Adjacent",223,97
"47037019400","Census Tract 194, Davidson County, Tennessee",2015,"Adjacent",742,106
"47037019600","Census Tract 196, Davidson County, Tennessee",2015,"Adjacent",917,61
"47037019500","Census Tract 195, Davidson County, Tennessee",2016,"CBD",1376,129
"47037011300","Census Tract 113, Davidson County, Tennessee",2016,"Adjacent",780,57
"47037011700","Census Tract 117, Davidson County, Tennessee",2016,"Adjacent",757,80
"47037011800","Census Tract 118, Davidson County, Tennessee",2016,"Adjacent",921,236
"47037011900","Census Tract 119, Davidson County, Tennessee",2016,"Adjacent",738,40
"47037012100","Census Tract 121, Davidson County, Tennessee",2016,"Adjacent",902,200
"47037012200","Census Tract 122, Davidson County, Tennessee",2016,"Adjacent",1064,71
"47037012600","Census Tract 126, Davidson County, Tennessee",2016,"Adjacent",792,52
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2016,"Adjacent",919,128
"47037013400","Census Tract 134, Davidson County, Tennessee",2016,"Adjacent",1138,148
"47037013500","Census Tract 135, Davidson County, Tennessee",2016,"Adjacent",875,37
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2016,"Adjacent",650,46
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2016,"Adjacent",623,82
"47037013700","Census Tract 137, Davidson County, Tennessee",2016,"Adjacent",742,158
"47037013800","Census Tract 138, Davidson County, Tennessee",2016,"Adjacent",780,117
"47037013900","Census Tract 139, Davidson County, Tennessee",2016,"Adjacent",754,29
"47037014200","Census Tract 142, Davidson County, Tennessee",2016,"Adjacent",539,119
"47037014300","Census Tract 143, Davidson County, Tennessee",2016,"Adjacent",807,92
"47037014400","Census Tract 144, Davidson County, Tennessee",2016,"Adjacent",647,89
"47037015900","Census Tract 159, Davidson County, Tennessee",2016,"Adjacent",360,82
"47037016000","Census Tract 160, Davidson County, Tennessee",2016,"Adjacent",755,135
"47037016100","Census Tract 161, Davidson County, Tennessee",2016,"Adjacent",645,47
"47037016200","Census Tract 162, Davidson County, Tennessee",2016,"Adjacent",665,136
"47037016300","Census Tract 163, Davidson County, Tennessee",2016,"Adjacent",851,117
"47037016400","Census Tract 164, Davidson County, Tennessee",2016,"Adjacent",919,66
"47037016500","Census Tract 165, Davidson County, Tennessee",2016,"Adjacent",1543,184
"47037016600","Census Tract 166, Davidson County, Tennessee",2016,"Adjacent",997,120
"47037016700","Census Tract 167, Davidson County, Tennessee",2016,"Adjacent",1382,76
"47037016800","Census Tract 168, Davidson County, Tennessee",2016,"Adjacent",1238,106
"47037016900","Census Tract 169, Davidson County, Tennessee",2016,"Adjacent",1101,99
"47037017000","Census Tract 170, Davidson County, Tennessee",2016,"Adjacent",1197,137
"47037017100","Census Tract 171, Davidson County, Tennessee",2016,"Adjacent",1235,102
"47037017200","Census Tract 172, Davidson County, Tennessee",2016,"Adjacent",933,91
"47037017300","Census Tract 173, Davidson County, Tennessee",2016,"Adjacent",838,139
"47037019200","Census Tract 192, Davidson County, Tennessee",2016,"Adjacent",832,61
"47037019300","Census Tract 193, Davidson County, Tennessee",2016,"Adjacent",238,153
"47037019400","Census Tract 194, Davidson County, Tennessee",2016,"Adjacent",950,262
"47037019600","Census Tract 196, Davidson County, Tennessee",2016,"Adjacent",967,58
"47037019500","Census Tract 195, Davidson County, Tennessee",2017,"CBD",1551,119
"47037011300","Census Tract 113, Davidson County, Tennessee",2017,"Adjacent",782,29
"47037011700","Census Tract 117, Davidson County, Tennessee",2017,"Adjacent",834,138
"47037011800","Census Tract 118, Davidson County, Tennessee",2017,"Adjacent",1035,322
"47037011900","Census Tract 119, Davidson County, Tennessee",2017,"Adjacent",766,56
"47037012100","Census Tract 121, Davidson County, Tennessee",2017,"Adjacent",1135,431
"47037012200","Census Tract 122, Davidson County, Tennessee",2017,"Adjacent",1104,47
"47037012600","Census Tract 126, Davidson County, Tennessee",2017,"Adjacent",817,57
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2017,"Adjacent",963,147
"47037013400","Census Tract 134, Davidson County, Tennessee",2017,"Adjacent",1353,111
"47037013500","Census Tract 135, Davidson County, Tennessee",2017,"Adjacent",958,109
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2017,"Adjacent",675,54
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2017,"Adjacent",715,95
"47037013700","Census Tract 137, Davidson County, Tennessee",2017,"Adjacent",814,138
"47037013800","Census Tract 138, Davidson County, Tennessee",2017,"Adjacent",790,80
"47037013900","Census Tract 139, Davidson County, Tennessee",2017,"Adjacent",799,47
"47037014200","Census Tract 142, Davidson County, Tennessee",2017,"Adjacent",589,147
"47037014300","Census Tract 143, Davidson County, Tennessee",2017,"Adjacent",880,68
"47037014400","Census Tract 144, Davidson County, Tennessee",2017,"Adjacent",692,320
"47037015900","Census Tract 159, Davidson County, Tennessee",2017,"Adjacent",309,64
"47037016000","Census Tract 160, Davidson County, Tennessee",2017,"Adjacent",777,178
"47037016100","Census Tract 161, Davidson County, Tennessee",2017,"Adjacent",691,49
"47037016200","Census Tract 162, Davidson County, Tennessee",2017,"Adjacent",678,101
"47037016300","Census Tract 163, Davidson County, Tennessee",2017,"Adjacent",912,226
"47037016400","Census Tract 164, Davidson County, Tennessee",2017,"Adjacent",898,147
"47037016500","Census Tract 165, Davidson County, Tennessee",2017,"Adjacent",1626,101
"47037016600","Census Tract 166, Davidson County, Tennessee",2017,"Adjacent",1238,132
"47037016700","Census Tract 167, Davidson County, Tennessee",2017,"Adjacent",1523,161
"47037016800","Census Tract 168, Davidson County, Tennessee",2017,"Adjacent",1290,108
"47037016900","Census Tract 169, Davidson County, Tennessee",2017,"Adjacent",1180,84
"47037017000","Census Tract 170, Davidson County, Tennessee",2017,"Adjacent",1172,123
"47037017100","Census Tract 171, Davidson County, Tennessee",2017,"Adjacent",1398,162
"47037017200","Census Tract 172, Davidson County, Tennessee",2017,"Adjacent",988,116
"47037017300","Census Tract 173, Davidson County, Tennessee",2017,"Adjacent",895,157
"47037019200","Census Tract 192, Davidson County, Tennessee",2017,"Adjacent",857,62
"47037019300","Census Tract 193, Davidson County, Tennessee",2017,"Adjacent",233,128
"47037019400","Census Tract 194, Davidson County, Tennessee",2017,"Adjacent",1063,221
"47037019600","Census Tract 196, Davidson County, Tennessee",2017,"Adjacent",1061,57
"47037019500","Census Tract 195, Davidson County, Tennessee",2018,"CBD",1697,91
"47037011300","Census Tract 113, Davidson County, Tennessee",2018,"Adjacent",819,96
"47037011700","Census Tract 117, Davidson County, Tennessee",2018,"Adjacent",997,376
"47037011800","Census Tract 118, Davidson County, Tennessee",2018,"Adjacent",907,269
"47037011900","Census Tract 119, Davidson County, Tennessee",2018,"Adjacent",853,42
"47037012100","Census Tract 121, Davidson County, Tennessee",2018,"Adjacent",1417,227
"47037012200","Census Tract 122, Davidson County, Tennessee",2018,"Adjacent",1124,69
"47037012600","Census Tract 126, Davidson County, Tennessee",2018,"Adjacent",848,72
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2018,"Adjacent",962,53
"47037013400","Census Tract 134, Davidson County, Tennessee",2018,"Adjacent",1525,140
"47037013500","Census Tract 135, Davidson County, Tennessee",2018,"Adjacent",1042,86
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2018,"Adjacent",714,75
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2018,"Adjacent",873,219
"47037013700","Census Tract 137, Davidson County, Tennessee",2018,"Adjacent",823,80
"47037013800","Census Tract 138, Davidson County, Tennessee",2018,"Adjacent",909,171
"47037013900","Census Tract 139, Davidson County, Tennessee",2018,"Adjacent",835,53
"47037014200","Census Tract 142, Davidson County, Tennessee",2018,"Adjacent",649,171
"47037014300","Census Tract 143, Davidson County, Tennessee",2018,"Adjacent",988,127
"47037014400","Census Tract 144, Davidson County, Tennessee",2018,"Adjacent",902,145
"47037015900","Census Tract 159, Davidson County, Tennessee",2018,"Adjacent",290,44
"47037016000","Census Tract 160, Davidson County, Tennessee",2018,"Adjacent",762,73
"47037016100","Census Tract 161, Davidson County, Tennessee",2018,"Adjacent",684,53
"47037016200","Census Tract 162, Davidson County, Tennessee",2018,"Adjacent",737,236
"47037016300","Census Tract 163, Davidson County, Tennessee",2018,"Adjacent",889,233
"47037016400","Census Tract 164, Davidson County, Tennessee",2018,"Adjacent",970,152
"47037016500","Census Tract 165, Davidson County, Tennessee",2018,"Adjacent",1727,61
"47037016600","Census Tract 166, Davidson County, Tennessee",2018,"Adjacent",1300,115
"47037016700","Census Tract 167, Davidson County, Tennessee",2018,"Adjacent",1623,168
"47037016800","Census Tract 168, Davidson County, Tennessee",2018,"Adjacent",1286,91
"47037016900","Census Tract 169, Davidson County, Tennessee",2018,"Adjacent",1148,109
"47037017000","Census Tract 170, Davidson County, Tennessee",2018,"Adjacent",1260,258
"47037017100","Census Tract 171, Davidson County, Tennessee",2018,"Adjacent",1527,151
"47037017200","Census Tract 172, Davidson County, Tennessee",2018,"Adjacent",1076,105
"47037017300","Census Tract 173, Davidson County, Tennessee",2018,"Adjacent",1032,147
"47037019200","Census Tract 192, Davidson County, Tennessee",2018,"Adjacent",895,145
"47037019300","Census Tract 193, Davidson County, Tennessee",2018,"Adjacent",238,57
"47037019400","Census Tract 194, Davidson County, Tennessee",2018,"Adjacent",1292,243
"47037019600","Census Tract 196, Davidson County, Tennessee",2018,"Adjacent",1093,41
"47037019500","Census Tract 195, Davidson County, Tennessee",2019,"CBD",1719,70
"47037011300","Census Tract 113, Davidson County, Tennessee",2019,"Adjacent",878,98
"47037011700","Census Tract 117, Davidson County, Tennessee",2019,"Adjacent",1113,205
"47037011800","Census Tract 118, Davidson County, Tennessee",2019,"Adjacent",1263,521
"47037011900","Census Tract 119, Davidson County, Tennessee",2019,"Adjacent",1014,338
"47037012100","Census Tract 121, Davidson County, Tennessee",2019,"Adjacent",2028,700
"47037012200","Census Tract 122, Davidson County, Tennessee",2019,"Adjacent",1169,162
"47037012600","Census Tract 126, Davidson County, Tennessee",2019,"Adjacent",934,77
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2019,"Adjacent",983,82
"47037013400","Census Tract 134, Davidson County, Tennessee",2019,"Adjacent",1600,210
"47037013500","Census Tract 135, Davidson County, Tennessee",2019,"Adjacent",1195,77
"47037013601","Census Tract 136.01, Davidson County, Tennessee",2019,"Adjacent",726,58
"47037013602","Census Tract 136.02, Davidson County, Tennessee",2019,"Adjacent",1095,72
"47037013700","Census Tract 137, Davidson County, Tennessee",2019,"Adjacent",843,121
"47037013800","Census Tract 138, Davidson County, Tennessee",2019,"Adjacent",963,79
"47037013900","Census Tract 139, Davidson County, Tennessee",2019,"Adjacent",878,95
"47037014200","Census Tract 142, Davidson County, Tennessee",2019,"Adjacent",638,167
"47037014300","Census Tract 143, Davidson County, Tennessee",2019,"Adjacent",975,72
"47037014400","Census Tract 144, Davidson County, Tennessee",2019,"Adjacent",1140,213
"47037015900","Census Tract 159, Davidson County, Tennessee",2019,"Adjacent",339,60
"47037016000","Census Tract 160, Davidson County, Tennessee",2019,"Adjacent",742,75
"47037016100","Census Tract 161, Davidson County, Tennessee",2019,"Adjacent",718,44
"47037016200","Census Tract 162, Davidson County, Tennessee",2019,"Adjacent",517,334
"47037016300","Census Tract 163, Davidson County, Tennessee",2019,"Adjacent",1246,219
"47037016400","Census Tract 164, Davidson County, Tennessee",2019,"Adjacent",1043,134
"47037016500","Census Tract 165, Davidson County, Tennessee",2019,"Adjacent",1720,60
"47037016600","Census Tract 166, Davidson County, Tennessee",2019,"Adjacent",1276,138
"47037016700","Census Tract 167, Davidson County, Tennessee",2019,"Adjacent",1671,171
"47037016800","Census Tract 168, Davidson County, Tennessee",2019,"Adjacent",1321,71
"47037016900","Census Tract 169, Davidson County, Tennessee",2019,"Adjacent",1134,61
"47037017000","Census Tract 170, Davidson County, Tennessee",2019,"Adjacent",1325,195
"47037017100","Census Tract 171, Davidson County, Tennessee",2019,"Adjacent",1631,75
"47037017200","Census Tract 172, Davidson County, Tennessee",2019,"Adjacent",1152,85
"47037017300","Census Tract 173, Davidson County, Tennessee",2019,"Adjacent",1128,117
"47037019200","Census Tract 192, Davidson County, Tennessee",2019,"Adjacent",900,69
"47037019300","Census Tract 193, Davidson County, Tennessee",2019,"Adjacent",244,81
"47037019400","Census Tract 194, Davidson County, Tennessee",2019,"Adjacent",1611,74
"47037019600","Census Tract 196, Davidson County, Tennessee",2019,"Adjacent",1143,41
"47037019502","Census Tract 195.02, Davidson County, Tennessee",2020,"CBD",1838,75
"47037019503","Census Tract 195.03, Davidson County, Tennessee",2020,"CBD",1682,201
"47037011300","Census Tract 113, Davidson County, Tennessee",2020,"Adjacent",1014,236
"47037011700","Census Tract 117, Davidson County, Tennessee",2020,"Adjacent",1278,151
"47037011800","Census Tract 118, Davidson County, Tennessee",2020,"Adjacent",1078,469
"47037011900","Census Tract 119, Davidson County, Tennessee",2020,"Adjacent",1314,233
"47037012100","Census Tract 121, Davidson County, Tennessee",2020,"Adjacent",2092,379
"47037012200","Census Tract 122, Davidson County, Tennessee",2020,"Adjacent",1310,282
"47037012600","Census Tract 126, Davidson County, Tennessee",2020,"Adjacent",1090,202
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2020,"Adjacent",1023,91
"47037013400","Census Tract 134, Davidson County, Tennessee",2020,"Adjacent",1626,273
"47037013500","Census Tract 135, Davidson County, Tennessee",2020,"Adjacent",1339,229
"47037013600","Census Tract 136, Davidson County, Tennessee",2020,"Adjacent",727,52
"47037013701","Census Tract 137.01, Davidson County, Tennessee",2020,"Adjacent",1111,198
"47037013702","Census Tract 137.02, Davidson County, Tennessee",2020,"Adjacent",941,199
"47037013800","Census Tract 138, Davidson County, Tennessee",2020,"Adjacent",1040,129
"47037013900","Census Tract 139, Davidson County, Tennessee",2020,"Adjacent",994,90
"47037014200","Census Tract 142, Davidson County, Tennessee",2020,"Adjacent",737,77
"47037014300","Census Tract 143, Davidson County, Tennessee",2020,"Adjacent",979,101
"47037014400","Census Tract 144, Davidson County, Tennessee",2020,"Adjacent",1396,114
"47037015900","Census Tract 159, Davidson County, Tennessee",2020,"Adjacent",346,37
"47037016100","Census Tract 161, Davidson County, Tennessee",2020,"Adjacent",850,191
"47037016200","Census Tract 162, Davidson County, Tennessee",2020,"Adjacent",735,184
"47037016300","Census Tract 163, Davidson County, Tennessee",2020,"Adjacent",1548,363
"47037016400","Census Tract 164, Davidson County, Tennessee",2020,"Adjacent",915,83
"47037016500","Census Tract 165, Davidson County, Tennessee",2020,"Adjacent",1754,89
"47037016600","Census Tract 166, Davidson County, Tennessee",2020,"Adjacent",1290,119
"47037016700","Census Tract 167, Davidson County, Tennessee",2020,"Adjacent",1731,147
"47037016800","Census Tract 168, Davidson County, Tennessee",2020,"Adjacent",1350,77
"47037016900","Census Tract 169, Davidson County, Tennessee",2020,"Adjacent",1114,48
"47037017000","Census Tract 170, Davidson County, Tennessee",2020,"Adjacent",1473,204
"47037017100","Census Tract 171, Davidson County, Tennessee",2020,"Adjacent",1687,60
"47037017200","Census Tract 172, Davidson County, Tennessee",2020,"Adjacent",1254,88
"47037017300","Census Tract 173, Davidson County, Tennessee",2020,"Adjacent",1556,200
"47037019200","Census Tract 192, Davidson County, Tennessee",2020,"Adjacent",968,189
"47037019300","Census Tract 193, Davidson County, Tennessee",2020,"Adjacent",343,140
"47037019401","Census Tract 194.01, Davidson County, Tennessee",2020,"Adjacent",1434,403
"47037019402","Census Tract 194.02, Davidson County, Tennessee",2020,"Adjacent",1748,61
"47037019501","Census Tract 195.01, Davidson County, Tennessee",2020,"Adjacent",1781,144
"47037019600","Census Tract 196, Davidson County, Tennessee",2020,"Adjacent",1173,60
"47037019502","Census Tract 195.02, Davidson County, Tennessee",2021,"CBD",1855,123
"47037019503","Census Tract 195.03, Davidson County, Tennessee",2021,"CBD",1775,166
"47037011300","Census Tract 113, Davidson County, Tennessee",2021,"Adjacent",1135,205
"47037011700","Census Tract 117, Davidson County, Tennessee",2021,"Adjacent",1336,203
"47037011800","Census Tract 118, Davidson County, Tennessee",2021,"Adjacent",1307,104
"47037011900","Census Tract 119, Davidson County, Tennessee",2021,"Adjacent",1515,187
"47037012100","Census Tract 121, Davidson County, Tennessee",2021,"Adjacent",2306,285
"47037012200","Census Tract 122, Davidson County, Tennessee",2021,"Adjacent",1453,242
"47037012600","Census Tract 126, Davidson County, Tennessee",2021,"Adjacent",1311,310
"47037012702","Census Tract 127.02, Davidson County, Tennessee",2021,"Adjacent",1049,97
"47037013400","Census Tract 134, Davidson County, Tennessee",2021,"Adjacent",1692,177
"47037013500","Census Tract 135, Davidson County, Tennessee",2021,"Adjacent",1559,266
"47037013600","Census Tract 136, Davidson County, Tennessee",2021,"Adjacent",752,74
"47037013701","Census Tract 137.01, Davidson County, Tennessee",2021,"Adjacent",1211,159
"47037013702","Census Tract 137.02, Davidson County, Tennessee",2021,"Adjacent",890,418
"47037013800","Census Tract 138, Davidson County, Tennessee",2021,"Adjacent",992,297
"47037013900","Census Tract 139, Davidson County, Tennessee",2021,"Adjacent",1057,145
"47037014200","Census Tract 142, Davidson County, Tennessee",2021,"Adjacent",668,121
"47037014300","Census Tract 143, Davidson County, Tennessee",2021,"Adjacent",1007,121
"47037014400","Census Tract 144, Davidson County, Tennessee",2021,"Adjacent",1529,112
"47037015900","Census Tract 159, Davidson County, Tennessee",2021,"Adjacent",388,76
"47037016100","Census Tract 161, Davidson County, Tennessee",2021,"Adjacent",894,211
"47037016200","Census Tract 162, Davidson County, Tennessee",2021,"Adjacent",799,217
"47037016300","Census Tract 163, Davidson County, Tennessee",2021,"Adjacent",1732,294
"47037016400","Census Tract 164, Davidson County, Tennessee",2021,"Adjacent",959,58
"47037016500","Census Tract 165, Davidson County, Tennessee",2021,"Adjacent",1785,59
"47037016600","Census Tract 166, Davidson County, Tennessee",2021,"Adjacent",1366,92
"47037016700","Census Tract 167, Davidson County, Tennessee",2021,"Adjacent",1918,207
"47037016800","Census Tract 168, Davidson County, Tennessee",2021,"Adjacent",1396,66
"47037016900","Census Tract 169, Davidson County, Tennessee",2021,"Adjacent",1190,58
"47037017000","Census Tract 170, Davidson County, Tennessee",2021,"Adjacent",1519,191
"47037017100","Census Tract 171, Davidson County, Tennessee",2021,"Adjacent",1770,41
"47037017200","Census Tract 172, Davidson County, Tennessee",2021,"Adjacent",1347,63
"47037017300","Census Tract 173, Davidson County, Tennessee",2021,"Adjacent",1312,216
"47037019200","Census Tract 192, Davidson County, Tennessee",2021,"Adjacent",1105,145
"47037019300","Census Tract 193, Davidson County, Tennessee",2021,"Adjacent",410,139
"47037019401","Census Tract 194.01, Davidson County, Tennessee",2021,"Adjacent",1568,128
"47037019402","Census Tract 194.02, Davidson County, Tennessee",2021,"Adjacent",1765,47
"47037019501","Census Tract 195.01, Davidson County, Tennessee",2021,"Adjacent",1833,196
"47037019600","Census Tract 196, Davidson County, Tennessee",2021,"Adjacent",1196,65
"47037019502","Census Tract 195.02; Davidson County; Tennessee",2022,"CBD",1945,176
"47037019503","Census Tract 195.03; Davidson County; Tennessee",2022,"CBD",2078,273
"47037011300","Census Tract 113; Davidson County; Tennessee",2022,"Adjacent",1389,126
"47037011700","Census Tract 117; Davidson County; Tennessee",2022,"Adjacent",1490,317
"47037011800","Census Tract 118; Davidson County; Tennessee",2022,"Adjacent",1241,170
"47037011900","Census Tract 119; Davidson County; Tennessee",2022,"Adjacent",1614,150
"47037012100","Census Tract 121; Davidson County; Tennessee",2022,"Adjacent",2461,396
"47037012200","Census Tract 122; Davidson County; Tennessee",2022,"Adjacent",1674,186
"47037012600","Census Tract 126; Davidson County; Tennessee",2022,"Adjacent",1516,498
"47037012702","Census Tract 127.02; Davidson County; Tennessee",2022,"Adjacent",1245,204
"47037013400","Census Tract 134; Davidson County; Tennessee",2022,"Adjacent",1793,209
"47037013500","Census Tract 135; Davidson County; Tennessee",2022,"Adjacent",1733,190
"47037013600","Census Tract 136; Davidson County; Tennessee",2022,"Adjacent",831,89
"47037013701","Census Tract 137.01; Davidson County; Tennessee",2022,"Adjacent",1171,191
"47037013702","Census Tract 137.02; Davidson County; Tennessee",2022,"Adjacent",1217,168
"47037013800","Census Tract 138; Davidson County; Tennessee",2022,"Adjacent",1085,109
"47037013900","Census Tract 139; Davidson County; Tennessee",2022,"Adjacent",1138,101
"47037014200","Census Tract 142; Davidson County; Tennessee",2022,"Adjacent",683,122
"47037014300","Census Tract 143; Davidson County; Tennessee",2022,"Adjacent",1156,165
"47037014400","Census Tract 144; Davidson County; Tennessee",2022,"Adjacent",1638,87
"47037015900","Census Tract 159; Davidson County; Tennessee",2022,"Adjacent",426,84
"47037016100","Census Tract 161; Davidson County; Tennessee",2022,"Adjacent",1180,729
"47037016200","Census Tract 162; Davidson County; Tennessee",2022,"Adjacent",899,540
"47037016300","Census Tract 163; Davidson County; Tennessee",2022,"Adjacent",1847,262
"47037016400","Census Tract 164; Davidson County; Tennessee",2022,"Adjacent",1198,109
"47037016500","Census Tract 165; Davidson County; Tennessee",2022,"Adjacent",1855,85
"47037016600","Census Tract 166; Davidson County; Tennessee",2022,"Adjacent",1441,227
"47037016700","Census Tract 167; Davidson County; Tennessee",2022,"Adjacent",1878,205
"47037016800","Census Tract 168; Davidson County; Tennessee",2022,"Adjacent",1496,123
"47037016900","Census Tract 169; Davidson County; Tennessee",2022,"Adjacent",1204,68
"47037017000","Census Tract 170; Davidson County; Tennessee",2022,"Adjacent",1790,175
"47037017100","Census Tract 171; Davidson County; Tennessee",2022,"Adjacent",1794,44
"47037017200","Census Tract 172; Davidson County; Tennessee",2022,"Adjacent",1442,97
"47037017300","Census Tract 173; Davidson County; Tennessee",2022,"Adjacent",1413,149
"47037019200","Census Tract 192; Davidson County; Tennessee",2022,"Adjacent",1232,141
"47037019300","Census Tract 193; Davidson County; Tennessee",2022,"Adjacent",539,312
"47037019401","Census Tract 194.01; Davidson County; Tennessee",2022,"Adjacent",1798,138
"47037019402","Census Tract 194.02; Davidson County; Tennessee",2022,"Adjacent",1862,73
"47037019501","Census Tract 195.01; Davidson County; Tennessee",2022,"Adjacent",1976,193
"47037019600","Census Tract 196; Davidson County; Tennessee",2022,"Adjacent",1347,56
